,松,,,,ショウ マ,,,,,,pine tree
,撃,,,,ゲキ,,,う.つ,,,"beat, attack, defeat, conquer"
,佐,,,,,,,,,,"assistant, help"
,核,,,,カク,,,,,,"nucleus, core, kernel"
整,,,,セイ トトノ.,,,ととの.える,,,,"organize, arranging, tune, tone,"
,,,,,,,,,,,"meter, key (music)"
,融,,,,ユウ ト.カ,,,と.ける,,,"dissolve, melt"
,製,,,,セイ,,,,,,"made in..., manufacture"
,票,,,,ヒョウ,,,,,,"ballot, label, ticket, sign"
,渉,,,,ショウ ワタ.,,,,,,"ford, ferry, port"
響,,,,キョウ,,,ひび.く,,,,"echo, also N5116, sound,"
,,,,,,,,,,,"resound, ring, vibrate"
推,,,,スイ,,,お.す,,,,"conjecture, infer, guess,"
,,,,,,,,,,,"suppose, support"
請,,,,,セイ シン,,こ.う,,,"solicit, invite, ask"
,,,,,ショウ ウ.ケ
器,,,,キ,,,うつわ,,,,"utensil, vessel, receptacle,"
,,,,,,,,,,,"implement, instrument, ability,"
,,,,,,,,,,,"container, tool, set"
,士,,,,,,,,,,"gentleman, samurai"
討,,,,トウ,,,う.つ,,,,"chastise, attack, defeat, destroy,"
,,,,,,,,,,,conquer
,攻,,,,コウ セ.メ,,,,,,"aggression, attack"
,崎,,,,キ,,,さき さい みさき,,,"promontory, cape, spit"
